file_name,data_type,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
YAF_bean_sad.wav,raw,-409.792724609375,70.42264556884766,24.453035354614258,40.99388122558594,8.645140647888184,-2.7045581340789795,7.91091251373291,-19.406558990478516,-1.654537320137024,-2.3899149894714355,-13.980955123901367,3.282442808151245,-12.891777992248535
YAF_bean_sad.wav,augmented,-88.29458371414856,5.856049699106985,6.8873903898119,5.439149572667871,3.2231755432591274,-0.04814565256145164,-0.9871773361936327,-1.8126717369858065,-2.4841304930215498,-2.1503629277086995,-2.3727894058738004,-1.6747307511284495,-1.4864216709060778
YAF_beg_sad.wav,raw,-396.3500061035156,74.05609893798828,24.92384147644043,35.705989837646484,8.22907543182373,-7.434034824371338,-1.9399889707565308,-13.405305862426758,-0.05078914016485214,-7.589305877685547,-11.966811180114746,6.558448791503906,-8.391148567199707
YAF_beg_sad.wav,augmented,-414.1818542480469,75.64154052734375,24.803346633911133,35.2695426940918,8.373805046081543,-8.43067741394043,-3.305661201477051,-14.397385597229004,0.21295374631881714,-6.84194278717041,-11.938775062561035,5.613483905792236,-9.522141456604004
YAF_bite_sad.wav,raw,-478.9870910644531,74.41014862060547,32.68000030517578,33.44045639038086,4.775057792663574,6.544221878051758,2.170325994491577,-7.313694000244141,2.0081679821014404,-3.556682586669922,-4.6415839195251465,0.27340734004974365,-8.149105072021484
YAF_bite_sad.wav,augmented,-478.9869689941406,74.41138458251953,32.6794319152832,33.44016647338867,4.774744033813477,6.544313907623291,2.170175075531006,-7.313237190246582,2.0083000659942627,-3.556643009185791,-4.641087532043457,0.27398261427879333,-8.149202346801758
YAF_boat_sad.wav,raw,-416.031494140625,70.94913482666016,18.1354923248291,25.453153610229492,-1.177215814590454,4.050459384918213,5.959815979003906,-15.569212913513184,-2.610295295715332,-0.23313073813915253,-9.49093246459961,1.875417709350586,-5.045063018798828
YAF_boat_sad.wav,augmented,-441.4322509765625,75.25668334960938,19.448070526123047,25.7202091217041,-1.4828734397888184,4.547772407531738,6.057112216949463,-17.345624923706055,-3.4421427249908447,-0.29305702447891235,-10.099397659301758,1.7174266576766968,-5.509652137756348
YAF_bone_sad.wav,raw,-420.72930908203125,82.97920989990234,31.617931365966797,28.270164489746094,5.847013473510742,7.079235076904297,8.049312591552734,-15.125743865966797,1.30217444896698,-2.820751905441284,-8.029115676879883,2.3246099948883057,-9.403630256652832
YAF_bone_sad.wav,augmented,-87.71309776149569,6.465469354999259,8.147934907745508,6.228288241366085,2.5917470240387956,0.5766486996018796,-0.46943540776759407,-1.2594307264557225,-1.7686225367456583,-1.7001028716519577,-1.5315598623920075,-1.584235013139636,-1.383308729904234
YAF_book_sad.wav,raw,-490.4166259765625,65.58039855957031,33.769561767578125,29.825380325317383,8.34738826751709,9.255492210388184,3.490541458129883,-7.998795986175537,1.1719969511032104,0.28765472769737244,-3.8315248489379883,4.501644611358643,-5.786997318267822
YAF_book_sad.wav,augmented,-519.0036010742188,79.27019500732422,27.542396545410156,41.8407096862793,3.7705485820770264,17.141944885253906,0.3755836486816406,1.0513527393341064,-11.91951847076416,8.191272735595703,-13.572986602783203,7.536857604980469,-8.781095504760742
YAF_bought_sad.wav,raw,-492.02996826171875,75.75975799560547,36.70893478393555,31.140737533569336,6.188600540161133,9.4038724899292,7.098245620727539,-8.009060859680176,2.0633304119110107,-0.559697687625885,-3.9283969402313232,2.051046133041382,-6.9945387840271
YAF_bought_sad.wav,augmented,-492.02996826171875,75.75975799560547,36.70893478393555,31.140737533569336,6.188600540161133,9.4038724899292,7.098245620727539,-8.009060859680176,2.0633304119110107,-0.559697687625885,-3.9283969402313232,2.051046133041382,-6.9945387840271
YAF_burn_sad.wav,raw,-411.43157958984375,78.51104736328125,16.442731857299805,23.347383499145508,5.986506938934326,4.541164875030518,1.8832993507385254,-22.756120681762695,1.8003703355789185,-1.4199230670928955,-12.725552558898926,-0.3613419532775879,-7.846071720123291
YAF_burn_sad.wav,augmented,-438.9313659667969,82.28805541992188,14.711495399475098,23.95477867126465,0.11569900810718536,4.53751277923584,-9.634050369262695,-18.430471420288086,8.138151168823242,-11.827916145324707,-7.470836162567139,-0.05128435418009758,-1.7767398357391357
YAF_cab_sad.wav,raw,-388.7737121582031,74.38591766357422,15.10159683227539,27.369373321533203,-2.545562744140625,3.90012526512146,3.808828830718994,-12.097504615783691,-0.8156219720840454,0.6528052091598511,-9.60793685913086,-1.0405322313308716,-8.170122146606445
YAF_cab_sad.wav,augmented,-87.75314780996773,6.201889602913362,7.674724969316889,4.536697853632227,1.5491481196510153,-0.37546782506407916,-0.876061029895402,-1.4528894644447155,-2.407049602963924,-1.582099428820685,-2.165851550993351,-1.4880754941258725,-1.3697052972177297
YAF_calm_sad.wav,raw,-481.32843017578125,80.40711212158203,33.97624206542969,26.688932418823242,4.2091264724731445,13.327727317810059,11.023662567138672,-10.115323066711426,2.172565460205078,-0.5532053112983704,-6.0378642082214355,1.353417158126831,-6.7434258460998535
YAF_calm_sad.wav,augmented,-507.33544921875,83.54102325439453,35.36284255981445,26.769481658935547,2.3477799892425537,12.433183670043945,10.439483642578125,-11.641416549682617,1.9283580780029297,-0.8576892614364624,-6.143072128295898,1.724962592124939,-7.667920112609863
YAF_came_sad.wav,raw,-492.10980224609375,51.413578033447266,22.336328506469727,26.654340744018555,4.549461364746094,-10.343277931213379,3.7525713443756104,-7.125512599945068,-4.220049858093262,-2.3354010581970215,-7.1329474449157715,-1.8305935859680176,-6.864727020263672
